   -0.5000000000E+03    0.5159880002E-07
   -0.4998530249E+03    0.5241471482E-07
   -0.4997060498E+03    0.5322524415E-07
   -0.4995590747E+03    0.5403002210E-07
   -0.4994120996E+03    0.5482867916E-07
   -0.4992651245E+03    0.5562084228E-07
   -0.4991181494E+03    0.5640613496E-07
   -0.4989711743E+03    0.5718417730E-07
   -0.4988241992E+03    0.5795458615E-07
   -0.4986772241E+03    0.5871697513E-07
   -0.4985302491E+03    0.5947095473E-07
   -0.4983832740E+03    0.6021613245E-07
   -0.4982362989E+03    0.6095211282E-07
   -0.4980893238E+03    0.6167849755E-07
   -0.4979423487E+03    0.6239488560E-07
   -0.4977953736E+03    0.6310087329E-07
   -0.4976483985E+03    0.6379605441E-07
   -0.4975014234E+03    0.6448002030E-07
   -0.4973544483E+03    0.6515236000E-07
   -0.4972074732E+03    0.6581266030E-07
   -0.4970604981E+03    0.6646050593E-07
   -0.4969135230E+03    0.6709547959E-07
   -0.4967665479E+03    0.6771716213E-07
   -0.4966195728E+03    0.6832513265E-07
   -0.4964725977E+03    0.6891896863E-07
   -0.4963256226E+03    0.6949824602E-07
   -0.4961786475E+03    0.7006253942E-07
   -0.4960316724E+03    0.7061142216E-07
   -0.4958846973E+03    0.7114446648E-07
   -0.4957377222E+03    0.7166124363E-07
   -0.4955907472E+03    0.7216132401E-07
   -0.4954437721E+03    0.7264427731E-07
   -0.4952967970E+03    0.7310967268E-07
   -0.4951498219E+03    0.7355707884E-07
   -0.4950028468E+03    0.7398606422E-07
   -0.4948558717E+03    0.7439619715E-07
   -0.4947088966E+03    0.7478704598E-07
   -0.4945619215E+03    0.7515817924E-07
   -0.4944149464E+03    0.7550916577E-07
   -0.4942679713E+03    0.7583957494E-07
   -0.4941209962E+03    0.7614897674E-07
   -0.4939740211E+03    0.7643694200E-07
   -0.4938270460E+03    0.7670304250E-07
   -0.4936800709E+03    0.7694685119E-07
   -0.4935330958E+03    0.7716794230E-07
   -0.4933861207E+03    0.7736589157E-07
   -0.4932391456E+03    0.7754027638E-07
   -0.4930921705E+03    0.7769067595E-07
   -0.4929451954E+03    0.7781667147E-07
   -0.4927982203E+03    0.7791784636E-07
   -0.4926512453E+03    0.7799378636E-07
   -0.4925042702E+03    0.7804407978E-07
   -0.4923572951E+03    0.7806831764E-07
   -0.4922103200E+03    0.7806609389E-07
   -0.4920633449E+03    0.7803700557E-07
   -0.4919163698E+03    0.7798065301E-07
   -0.4917693947E+03    0.7789664002E-07
   -0.4916224196E+03    0.7778457408E-07
   -0.4914754445E+03    0.7764406653E-07
   -0.4913284694E+03    0.7747473279E-07
   -0.4911814943E+03    0.7727619251E-07
   -0.4910345192E+03    0.7704806982E-07
   -0.4908875441E+03    0.7678999348E-07
   -0.4907405690E+03    0.7650159713E-07
   -0.4905935939E+03    0.7618251946E-07
   -0.4904466188E+03    0.7583240440E-07
   -0.4902996437E+03    0.7545090138E-07
   -0.4901526686E+03    0.7503766548E-07
   -0.4900056935E+03    0.7459235766E-07
   -0.4898587185E+03    0.7411464496E-07
   -0.4897117434E+03    0.7360420073E-07
   -0.4895647683E+03    0.7306070480E-07
   -0.4894177932E+03    0.7248384375E-07
   -0.4892708181E+03    0.7187331103E-07
   -0.4891238430E+03    0.7122880729E-07
   -0.4889768679E+03    0.7055004047E-07
   -0.4888298928E+03    0.6983672610E-07
   -0.4886829177E+03    0.6908858749E-07
   -0.4885359426E+03    0.6830535592E-07
   -0.4883889675E+03    0.6748677088E-07
   -0.4882419924E+03    0.6663258027E-07
