 Check the initial condition
     # t        Re[psi(1)]        Im[psi(1)]      ||psi||Re[phi(2)]        Im[phi(2)]        ||phi||
-1102.3132     0.1000000000E+01    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00   -0.6064410698E-03    0.9960194653E+00
 Saving the dynamic parameters
 Saving the initial conditions
 Starting propagation
 nt =       15000
           1        1500  -1100.8434608368448        1.0000000000000036        3.1472241429313379        1.0000000000000036        1.2331424771807267E-028  -3.5527136788005009E-015   (1.94288148730503338E-016,1.43857404939417985E-018)  (-2.83457954230388335E-016,9.44410742332764088E-017)             (-0.49999942442302930,0.0000000000000000)
           2        1500  -1099.3737098877973        1.0000000000000093        9.5523704222315455        1.0000000000000093        2.2708843715802930E-028  -9.3258734068513149E-015  (-1.84849241098644857E-016,2.08146599587834885E-020)  (-3.15899058192788975E-016,8.18538418581843450E-017)             (-0.49999942442303219,0.0000000000000000)
           3        1500  -1097.9039589387498        1.0000000000000133        20.028098751003760        1.0000000000000129        2.8343345610344279E-028  -1.3322676295501878E-014 (-2.60012884906612557E-016,-2.53864466169445944E-018)  (7.36218592874268861E-016,-4.93631749763795362E-017)             (-0.49999942442303397,0.0000000000000000)
           4        1500  -1096.4342079897024        1.0000000000000147        34.281005706897034        1.0000000000000147        2.7293255391806982E-028  -1.4654943925052066E-014   (2.28471409362781516E-016,6.77664744744516526E-019)   (7.70340053759235590E-016,1.67461937205741826E-016)             (-0.49999942442303486,0.0000000000000000)
           5        1500  -1094.9644570406549        1.0000000000000169        51.911896928616173        1.0000000000000169        2.0486924670134799E-028  -1.6875389974302379E-014  (1.69636643820987196E-016,-1.18328750832319498E-018)  (2.56790349973554241E-016,-8.57803072533424771E-017)             (-0.49999942442303597,0.0000000000000000)
           6        1500  -1093.4947060916074        1.0000000000000187        72.426967721994899        1.0000000000000187        1.4584133734604770E-028  -1.8651746813702630E-014  (2.71508113684972709E-016,-1.10722525273386681E-017)   (5.12599028285852648E-016,1.57652007435004090E-016)             (-0.49999942442303685,0.0000000000000000)
           7        1500  -1092.0249551425600        1.0000000000000211        95.251633505261125        1.0000000000000209        1.1105983326789890E-028  -2.1094237467877974E-014  (-1.56785965106335089E-016,1.27271537601307534E-018)   (2.17899158483135558E-016,1.50134975017040384E-016)             (-0.49999942442303796,0.0000000000000000)
           8        1500  -1090.5552041935125        1.0000000000000258        119.74662273140093        1.0000000000000258        1.0633417916650702E-028  -2.5757174171303632E-014 (-2.81283429556059386E-016,-1.83106469997740974E-019)   (2.84441885560706060E-016,2.13615874810493583E-016)             (-0.49999942442304041,0.0000000000000000)
           9        1500  -1089.0854532444650        1.0000000000000320        145.22588155825406        1.0000000000000320        1.5153246507233038E-028  -3.1974423109204508E-014  (-2.37633856531060465E-016,1.36069308936363760E-018)   (4.14185791739486071E-016,1.28055000312032272E-016)             (-0.49999942442304351,0.0000000000000000)
          10        1500  -1087.6157022954176        1.0000000000000364        170.97578879365537        1.0000000000000364        2.0240451486760113E-028  -3.6415315207705135E-014   (3.42918159736375253E-016,7.81320512444214992E-018)  (5.83713540721506015E-016,-2.30599852670733879E-018)             (-0.49999942442304574,0.0000000000000000)
          11        1500  -1086.1459513463701        1.0000000000000391        196.27514294487821        1.0000000000000391        2.2408814755772363E-028  -3.9079850466805510E-014  (-2.61950548413470850E-016,6.30492196362175399E-019)  (-5.98535892891198781E-019,1.25506034986411172E-016)             (-0.49999942442304707,0.0000000000000000)
          12        1500  -1084.6762003973226        1.0000000000000406        220.41536157657686        1.0000000000000404        2.3495506245567464E-028  -4.0634162701280729E-014 (-1.21950580718279187E-016,-1.56936134121637030E-017)   (3.00488371682207991E-016,2.05505844940759227E-016)             (-0.49999942442304773,0.0000000000000000)
          13        1500  -1083.2064494482752        1.0000000000000440        242.72032723509543        1.0000000000000440        2.1860797217877228E-028  -4.3964831775156199E-014 (-1.13198054681614334E-016,-6.34661196439026514E-019)  (-2.35007564939070495E-016,3.50091387041349448E-017)             (-0.49999942442304951,0.0000000000000000)
          14        1500  -1081.7366984992277        1.0000000000000484        262.56532409598265        1.0000000000000480        1.8026367112943092E-028  -4.8405723873656825E-014  (6.01908582280767357E-017,-1.18330217717504189E-018)   (3.49463061241699412E-016,2.00117079463350086E-017)             (-0.49999942442305151,0.0000000000000000)
          15        1500  -1080.2669475501802        1.0000000000000515        279.39453495848744        1.0000000000000515        1.4641882200629430E-028  -5.1514348342607263E-014  (8.46450269261079442E-017,-5.72338732391307052E-019)  (-3.02730598104732222E-016,4.15068672215325676E-017)             (-0.49999942442305328,0.0000000000000000)
          16        1500  -1078.7971966011328        1.0000000000000560        292.73660853250544        1.0000000000000555        1.2191510450863847E-028  -5.5955240441107890E-014   (1.65990921930851660E-018,9.24993299785772308E-018)  (3.54363516132061115E-016,-1.27847543826022570E-016)             (-0.49999942442305528,0.0000000000000000)
          17        1500  -1077.3274456520853        1.0000000000000604        302.21786101057631        1.0000000000000600        1.3826721860747840E-028  -6.0396132539608516E-014 (-1.71724205916541977E-016,-1.34954339671991110E-019)  (-2.91585853294826743E-016,1.14202805308778400E-016)             (-0.49999942442305750,0.0000000000000000)
          18        1500  -1075.8576947030379        1.0000000000000622        307.57274217624285        1.0000000000000617        1.8121940922159534E-028  -6.2172489379008766E-014 (-2.14964774821883860E-016,-2.62739352998851272E-018)   (2.27113074589706486E-016,9.46546730125041987E-017)             (-0.49999942442305839,0.0000000000000000)
          19        1500  -1074.3879437539904        1.0000000000000642        308.65127291482611        1.0000000000000639        2.0967427037175388E-028  -6.4170890823334048E-014   (1.19265620301689364E-016,6.17207590366502409E-018)   (1.68575999870180686E-016,1.01141042915795086E-016)             (-0.49999942442305950,0.0000000000000000)
          20        1500  -1072.9181928049429        1.0000000000000662        305.42324581737057        1.0000000000000662        2.3258710547554967E-028  -6.6169292267659330E-014  (-8.15487764419873894E-018,7.80829194565464765E-018)   (4.41424904794897137E-016,2.24324907836959637E-016)             (-0.49999942442306061,0.0000000000000000)
          21        1500  -1071.4484418558955        1.0000000000000675        297.97907122748927        1.0000000000000675        2.1670607357614731E-028  -6.7501559897209518E-014  (-9.82493020045826029E-017,5.47261255259552527E-019)   (4.01228389128522489E-016,1.06855281916518710E-016)             (-0.49999942442306128,0.0000000000000000)
          22        1500  -1069.9786909068480        1.0000000000000695        286.52724503517845        1.0000000000000693        1.8922786381843926E-028  -6.9499961341534799E-014   (6.22467197006194222E-017,8.87650739359065910E-020)   (9.21838799721165108E-016,2.01644794371499759E-016)             (-0.49999942442306217,0.0000000000000000)
          23        1500  -1068.5089399578005        1.0000000000000746        271.38850913937995        1.0000000000000742        1.6551966877918534E-028  -7.4606987254810520E-014  (7.11595799450493824E-016,-1.23332096352746253E-017)   (2.43322199576011152E-016,7.92191593560126228E-017)             (-0.49999942442306461,0.0000000000000000)
          24        1500  -1067.0391890087531        1.0000000000000815        252.98686813266426        1.0000000000000813        1.4680384913302252E-028  -8.1490370007486490E-014   (2.52265586868833584E-016,1.26653168622467191E-018)  (-1.82750788806931838E-016,2.81074521498228309E-017)             (-0.49999942442306816,0.0000000000000000)
          25        1500  -1065.5694380597056        1.0000000000000857        231.83771381203215        1.0000000000000857        1.5505588695057982E-028  -8.5709217501062085E-014  (6.86488776071252611E-017,-1.68658199870282312E-017)  (-6.31721515332032774E-017,2.01316602824370366E-016)             (-0.49999942442307038,0.0000000000000000)
          26        1500  -1064.0996871106581        1.0000000000000893        208.53339012367104        1.0000000000000888        1.7441226250470044E-028  -8.9261931179862586E-014 (-6.02526053970785770E-016,-7.24806024571148608E-019)  (-3.79007602082278880E-016,8.11346377279335276E-018)             (-0.49999942442307194,0.0000000000000000)
          27        1500  -1062.6299361616107        1.0000000000000933        183.72660283764060        1.0000000000000928        1.9464167666621934E-028  -9.3258734068513149E-014 (-4.93116478653464386E-016,-1.35532853001762883E-018)   (4.79113265525348737E-016,4.75063416221156914E-017)             (-0.49999942442307393,0.0000000000000000)
          28        1500  -1061.1601852125632        1.0000000000000977        158.11213861304887        1.0000000000000977        2.1053063603695014E-028  -9.7699626167013776E-014 (-3.51063194941421884E-017,-4.70784333349376428E-020)  (-2.66032813454810719E-017,6.26671395452818762E-017)             (-0.49999942442307638,0.0000000000000000)
          29        1500  -1059.6904342635157        1.0000000000000990        132.40740546481356        1.0000000000000990        2.1647318202757994E-028  -9.9031893796563963E-014   (9.23144601361700765E-017,9.16118063917461390E-018)   (6.08856756164984943E-016,5.09633141994571628E-017)             (-0.49999942442307704,0.0000000000000000)
          30        1500  -1058.2206833144683        1.0000000000001026        107.33233965317619        1.0000000000001026        2.1715297754780125E-028  -1.0258460747536446E-013   (2.88978723126949519E-016,9.76727886949400600E-019)  (-2.65128324018537810E-017,6.37542546915976874E-017)             (-0.49999942442307882,0.0000000000000000)
          31        1500  -1056.7509323654208        1.0000000000001061        83.589241762297803        1.0000000000001057        1.9085327618153746E-028  -1.0613732115416497E-013  (1.03327165448254573E-015,-2.75653602159783422E-017)   (1.29878679594993307E-016,1.34881448818482292E-016)             (-0.49999942442308037,0.0000000000000000)
          32        1500  -1055.2811814163733        1.0000000000001099        61.843106717569519        1.0000000000001097        1.7502369913969708E-028  -1.0991207943789050E-013  (1.65905445428709540E-016,-2.12009579941105174E-018)  (-9.92914559977677567E-016,4.20203931563929970E-017)             (-0.49999942442308237,0.0000000000000000)
          33        1500  -1053.8114304673259        1.0000000000001117        42.702998657042592        1.0000000000001115        1.6129926663212171E-028  -1.1168843627729075E-013 (-5.12009529035691693E-016,-6.53591225173690513E-018)   (6.28973638205159094E-016,2.64828580781940342E-016)             (-0.49999942442308326,0.0000000000000000)
          34        1500  -1052.3416795182784        1.0000000000001157        26.704992308208819        1.0000000000001155        1.6183121908137693E-028  -1.1568523916594131E-013  (1.55580958534131769E-016,-3.90260241964595631E-018)   (6.11650835222877993E-016,4.83853942420617081E-017)             (-0.49999942442308526,0.0000000000000000)
          35        1500  -1050.8719285692309        1.0000000000001206        14.297158646778174        1.0000000000001203        1.7498698705783320E-028  -1.2057022047429200E-013 (-3.22365812765229990E-016,-1.27178812319905199E-018)  (2.86516756678657463E-016,-3.86105482441342286E-018)             (-0.49999942442308770,0.0000000000000000)
          36        1500  -1049.4021776201835        1.0000000000001239        5.8270153580105344        1.0000000000001239        1.9603063804530859E-028  -1.2390088954816747E-013   (4.96716488546753493E-016,9.83987223420312623E-018)   (5.34636762083115842E-016,8.99128111496852941E-017)             (-0.49999942442308948,0.0000000000000000)
          37        1500  -1047.9324266711360        1.0000000000001279        1.5317935871525232        1.0000000000001279        2.1758928846975354E-028  -1.2789769243681803E-013 (-3.89664484869466630E-016,-1.17742875459674374E-018)   (3.35416922912538111E-016,4.29696600341307124E-017)             (-0.49999942442309148,0.0000000000000000)
          38        1500  -1046.4626757220885        1.0000000000001303        1.5317935871102262        1.0000000000001301        2.1823546686022843E-028  -1.3034018309099338E-013   (4.58987817679794010E-016,1.27952981063285849E-018)   (7.82333489508953287E-017,5.65127057291672200E-017)             (-0.49999942442309259,0.0000000000000000)
          39        1500  -1044.9929247730411        1.0000000000001339        5.8270153578848589        1.0000000000001337        2.1675916598152702E-028  -1.3389289676979388E-013 (-1.13674583705079222E-016,-8.87646968325956726E-020)  (-5.26356797954167164E-016,4.44492651365191372E-017)             (-0.49999942442309436,0.0000000000000000)
