 Check the initial condition
     # t        Re[psi(1)]        Im[psi(1)]      ||psi||Re[phi(2)]        Im[phi(2)]        ||phi||
-1102.3132     0.1000000000E+01    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00    0.2367367120E-03    0.1403868665E+01
 Saving the dynamic parameters
 Saving the initial conditions
 Starting propagation
 nt =       10000
           1        1000  -1100.1085853623199       0.99999999999999778        6.8059492052546826       0.99999999999999778        9.9924576720342651E-029   2.2204460492503131E-015   (8.19502916405951364E-016,2.27315456622706098E-019)  (2.14390154800435660E-016,-5.49205375440173389E-016)             (-0.49999999999995237,0.0000000000000000)
           2        1000  -1097.9039589387476       0.99999999999999678        21.007447893689335       0.99999999999999689        1.5579763947770660E-028   3.2196467714129540E-015  (9.75136086957604702E-016,-1.46770700330317646E-018)  (1.70791540094144168E-016,-2.22349794767899413E-016)             (-0.49999999999995193,0.0000000000000000)
           3        1000  -1095.6993325151752       0.99999999999999456        43.683010902557086       0.99999999999999512        1.2491811236829426E-028   5.4400928206632670E-015   (8.89721320047466302E-016,3.88339836484688204E-018)  (3.55531809083897064E-016,-9.59077341139418693E-017)             (-0.49999999999995104,0.0000000000000000)
           4        1000  -1093.4947060916029       0.99999999999999289        73.407849213122304       0.99999999999999312        8.0798699179193493E-029   7.1054273576010019E-015  (1.15934009922471382E-015,-4.54449067376533440E-018)  (3.54484974670783148E-017,-4.35555420594795066E-016)             (-0.49999999999995004,0.0000000000000000)
           5        1000  -1091.2900796680306       0.99999999999999178        108.31424191402471       0.99999999999999201        6.2161491858575007E-029   8.2156503822261584E-015   (9.03385922347847878E-016,7.41088981077046026E-018)  (1.62045253323771114E-016,-1.14934568475187674E-016)             (-0.49999999999994948,0.0000000000000000)
           6        1000  -1089.0854532444582       0.99999999999999034        146.20889197513250       0.99999999999999067        7.9673924041174699E-029   9.6589403142388619E-015   (8.31269605767838520E-016,8.84796064760912331E-019)  (2.62547316534958634E-016,-2.66367209334721440E-016)             (-0.49999999999994882,0.0000000000000000)
           7        1000  -1086.8808268208859       0.99999999999998890        184.71073916633040       0.99999999999998912        1.1671927521153112E-028   1.1102230246251565E-014  (9.56838204912020228E-016,-1.14785472840559679E-018) (-2.46546169951367102E-016,-9.53980403144417958E-017)             (-0.49999999999994804,0.0000000000000000)
           8        1000  -1084.6762003973136       0.99999999999998590        221.40057082870464       0.99999999999998623        1.3076331308950669E-028   1.4099832412739488E-014  (9.12452817018257191E-016,-7.56742612564979570E-018)  (3.23042562067669898E-017,-1.38929734794526775E-016)             (-0.49999999999994660,0.0000000000000000)
           9        1000  -1082.4715739737412       0.99999999999998179        253.97302990314739       0.99999999999998224        1.1247605304437507E-028   1.8207657603852567E-014  (9.29922917561029632E-016,-2.34060561766708244E-018)  (5.15424264684313838E-017,-5.25679563640118553E-016)             (-0.49999999999994460,0.0000000000000000)
          10        1000  -1080.2669475501689       0.99999999999998013        280.38146899288142       0.99999999999998046        8.0579015967495906E-029   1.9872992140790302E-014   (1.12217557339946496E-015,4.44072233721321428E-019)  (5.12119643352676096E-016,-3.17378401041785177E-016)             (-0.49999999999994371,0.0000000000000000)
          11        1000  -1078.0623211265965       0.99999999999997979        298.96654874645543       0.99999999999998002        7.5141389591478462E-029   2.0206059048177849E-014  (9.55710167361979981E-016,-2.63930765308784226E-018) (-4.12470777156703569E-017,-2.95887841834806113E-016)             (-0.49999999999994349,0.0000000000000000)
          12        1000  -1075.8576947030242       0.99999999999997768        308.56050025181162       0.99999999999997802        9.5253143038471771E-029   2.2315482794965646E-014   (7.60045324318654573E-016,3.91063551359698550E-018)  (2.15760332393597104E-016,-3.43205684073697582E-016)             (-0.49999999999994249,0.0000000000000000)
          13        1000  -1073.6530682794519       0.99999999999997480        308.56050025178462       0.99999999999997535        1.2461289128633660E-028   2.5202062658991053E-014   (6.57824712869486816E-016,6.78248149110921452E-018) (-1.98870983629462502E-017,-2.85174673127992400E-016)             (-0.49999999999994116,0.0000000000000000)
          14        1000  -1071.4484418558795       0.99999999999997280        298.96654874636590       0.99999999999997291        1.1810073928025876E-028   2.7200464103316335E-014  (1.11050960581752224E-015,-2.05494886721566230E-018)  (1.98627170826099333E-016,-2.17022543829475897E-016)             (-0.49999999999993994,0.0000000000000000)
          15        1000  -1069.2438154323072       0.99999999999997036        280.38146899273369       0.99999999999997047        1.0485529474940079E-028   2.9642954757491680E-014  (1.02877334315298705E-015,-1.39801258893035569E-017) (-1.19270630021296433E-016,-2.41324640062509385E-016)             (-0.49999999999993872,0.0000000000000000)
          16        1000  -1067.0391890087349       0.99999999999996891        253.97302990295293       0.99999999999996914        8.4398768687719193E-029   3.1086244689504383E-014   (6.61885972524166388E-016,1.20852786833448823E-018) (-3.41450160104036975E-016,-5.61914634582854936E-016)             (-0.49999999999993805,0.0000000000000000)
          17        1000  -1064.8345625851625       0.99999999999996736        221.40057082848000       0.99999999999996758        7.9806831232705771E-029   3.2640556923979602E-014   (8.68337818870060906E-016,3.79380813034288622E-018)  (8.00360322872222237E-016,-3.34407917046389276E-016)             (-0.49999999999993727,0.0000000000000000)
          18        1000  -1062.6299361615902       0.99999999999996392        184.71073916608671       0.99999999999996447        1.0392098215894786E-028   3.6082248300317588E-014  (1.03563235233869411E-015,-1.26738048942775981E-017)  (1.76904814819991330E-016,-5.97589351205110296E-016)             (-0.49999999999993572,0.0000000000000000)
          19        1000  -1060.4253097380179       0.99999999999996181        146.20889197488631       0.99999999999996203        1.2346297151569743E-028   3.8191672047105385E-014   (9.80896550418485833E-016,5.29391426630548565E-018)  (2.04819811726878376E-016,-2.01730079145165165E-016)             (-0.49999999999993450,0.0000000000000000)
          20        1000  -1058.2206833144455       0.99999999999995914        108.31424191379213       0.99999999999995959        1.2054942155333612E-028   4.0856207306205761E-014  (1.02473022405461523E-015,-3.27390223828593481E-020)  (1.30601223077045460E-016,-3.00152861812360533E-016)             (-0.49999999999993328,0.0000000000000000)
          21        1000  -1056.0160568908732       0.99999999999995792        73.407849212917085       0.99999999999995803        9.4938665371552693E-029   4.2077452633293433E-014   (9.76093731335244279E-016,2.23958952069824349E-018) (-2.26896070687687810E-017,-2.11615637888313030E-016)             (-0.49999999999993250,0.0000000000000000)
          22        1000  -1053.8114304673009       0.99999999999995659        43.683010902390443       0.99999999999995692        7.8121150994677598E-029   4.3409720262843621E-014   (8.67691998414495129E-016,1.88871331288989755E-018)  (2.41904344487353715E-017,-4.07372894599589461E-016)             (-0.49999999999993194,0.0000000000000000)
          23        1000  -1051.6068040437285       0.99999999999995459        21.007447893571825       0.99999999999995492        9.1830233035523605E-029   4.5408121707168903E-014  (7.68847388590794593E-016,-8.74001855680628471E-019)  (2.94213833063121753E-017,-3.47303808883973724E-016)             (-0.49999999999993094,0.0000000000000000)
          24        1000  -1049.4021776201562       0.99999999999995393        6.8059492051935635       0.99999999999995426        1.1094573503476008E-028   4.6074255521943996E-014   (1.19423449003087470E-015,5.81030037834488677E-018) (-1.10505641164462792E-016,-4.37102051245250730E-016)             (-0.49999999999993061,0.0000000000000000)
          25        1000  -1047.1975511965838       0.99999999999995348        1.9708472293050572       0.99999999999995337        1.2558897833135262E-028   4.6518344731794059E-014  (9.66415337543893685E-016,-8.41153960772093363E-018)  (3.03089844331695125E-016,-4.99369718066753389E-016)             (-0.49999999999993017,0.0000000000000000)
          26        1000  -1044.9929247730115       0.99999999999994971        6.8059492053127482       0.99999999999995004        1.1295451314015815E-028   5.0293103015519591E-014  (8.15350513990935014E-016,-2.83690753184323451E-018) (-2.72989491394522293E-016,-2.40626045722365304E-016)             (-0.49999999999992850,0.0000000000000000)
          27        1000  -1042.7882983494392       0.99999999999994704        21.007447893802716       0.99999999999994738        8.6698375224559181E-029   5.2957638274619967E-014   (7.83944995025505315E-016,3.60340690819092230E-022)  (2.15095094393220375E-016,-1.04251587696063566E-016)             (-0.49999999999992717,0.0000000000000000)
          28        1000  -1040.5836719258668       0.99999999999994582        43.683010902717754       0.99999999999994604        8.3216875210228096E-029   5.4178883601707639E-014   (7.82213710177494460E-016,8.35820071178021758E-018)  (3.10423617608763668E-016,-2.85030636608826204E-016)             (-0.49999999999992650,0.0000000000000000)
          29        1000  -1038.3790455022945       0.99999999999994471        73.407849213319921       0.99999999999994471        9.7039933380305089E-029   5.5289106626332796E-014  (9.70385157893958380E-016,-9.44324834585832108E-018)  (3.20661186258554212E-016,-3.24807652876551734E-016)             (-0.49999999999992584,0.0000000000000000)
          30        1000  -1036.1744190787222       0.99999999999994227        108.31424191424499       0.99999999999994249        1.1331131133730966E-028   5.7731597280508140E-014  (8.48579894077637595E-016,-2.80881770146840681E-018)  (2.51968073665741256E-016,-2.96098110992846988E-016)             (-0.49999999999992473,0.0000000000000000)
          31        1000  -1033.9697926551498       0.99999999999993938        146.20889197535814       0.99999999999993983        1.1890964150495189E-028   6.0618177144533547E-014   (9.50302329447242851E-016,7.97754049863961590E-018)  (5.80219673109538301E-017,-8.46049535138985209E-017)             (-0.49999999999992339,0.0000000000000000)
          32        1000  -1031.7651662315775       0.99999999999993761        184.71073916654785       0.99999999999993783        1.0648804395175575E-028   6.2394533983933798E-014   (8.84268486025986228E-016,3.37192271503597774E-018)  (7.56267664166424030E-017,-3.06380622529122572E-016)             (-0.49999999999992240,0.0000000000000000)
          33        1000  -1029.5605398080052       0.99999999999993650        221.40057082890175       0.99999999999993694        8.2782109546092259E-029   6.3504757008558954E-014  (9.30052392762022673E-016,-5.98925897241162763E-018)  (1.78094280751294505E-016,-5.26841918867064244E-016)             (-0.49999999999992195,0.0000000000000000)
          34        1000  -1027.3559133844328       0.99999999999993361        253.97302990331133       0.99999999999993405        8.2697161918541630E-029   6.6391336872584361E-014  (9.70694326181018859E-016,-4.85116348633019775E-018)  (1.65068112915230701E-016,-7.48380819239909611E-017)             (-0.49999999999992051,0.0000000000000000)
          35        1000  -1025.1512869608605       0.99999999999993316        280.38146899300341       0.99999999999993339        1.0503782175717001E-028   6.6835426082434424E-014  (1.00104015864704888E-015,-2.70469551084670863E-018)  (9.59117128770353689E-018,-2.33514707365175499E-016)             (-0.49999999999992017,0.0000000000000000)
          36        1000  -1022.9466605372882       0.99999999999993183        298.96654874652546       0.99999999999993205        1.1649953724737018E-028   6.8167693711984612E-014   (6.92911807399985377E-016,1.01699343229842823E-017)  (5.96664621850014061E-017,-4.48692318064372368E-016)             (-0.49999999999991951,0.0000000000000000)
          37        1000  -1020.7420341137158       0.99999999999992939        308.56050025182537       0.99999999999992939        1.1666511534653986E-028   7.0610184366159956E-014  (8.39480422545775930E-016,-2.07506425357144946E-018)  (6.49988111235556531E-016,-3.79308440608732189E-016)             (-0.49999999999991818,0.0000000000000000)
