 Check the initial condition
     # t        Re[psi(1)]        Im[psi(1)]      ||psi||Re[phi(2)]        Im[phi(2)]        ||phi||
-1102.3132     0.1000000000E+01    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00   -0.6064410698E-03    0.9960194653E+00
 Saving the dynamic parameters
 Saving the initial conditions
 Starting propagation
 nt =       20000
           1        2000  -1101.2108985741061        1.0000000000000064        2.2055670024662946        1.0000000000000062        1.4413543953865012E-028  -6.4392935428259079E-015 (-5.48734191007343505E-016,-1.25574374536805818E-018)   (1.42547325476134436E-016,1.65573007419354476E-016)             (-0.49999942442303064,0.0000000000000000)
           2        2000  -1100.1085853623199        1.0000000000000122        5.8269658714950197        1.0000000000000120        3.1777582602218649E-028  -1.2212453270876722E-014 (-5.85477119107578743E-016,-6.54637478969488957E-018)   (1.55154599307430658E-015,4.59050712255168838E-016)             (-0.49999942442303352,0.0000000000000000)
           3        2000  -1099.0062721505337        1.0000000000000167        11.799139758812688        1.0000000000000164        4.3071511047735969E-028  -1.6653345369377348E-014 (-9.95641681720636818E-016,-3.40215452120975134E-019)   (7.56149469946103610E-016,4.42560994653389179E-017)             (-0.49999942442303574,0.0000000000000000)
           4        2000  -1097.9039589387476        1.0000000000000209        20.027903914612278        1.0000000000000204        5.0213635851360104E-028  -2.0872192862952943E-014  (-3.66706748397180768E-016,5.57861950810044743E-021)   (1.49177520045174103E-015,1.10460647127596177E-016)             (-0.49999942442303774,0.0000000000000000)
           5        2000  -1096.8016457269614        1.0000000000000246        30.383485812531578        1.0000000000000244        5.1174260796792525E-028  -2.4646951146678475E-014   (1.07040368146239146E-015,3.19355371957678625E-023)  (6.16471402049307771E-016,-1.28954713355752015E-016)             (-0.49999942442303974,0.0000000000000000)
           6        2000  -1095.6993325151752        1.0000000000000309        42.702571739915300        1.0000000000000306        4.2445683912473324E-028  -3.0864200084579352E-014   (4.88196288610512434E-016,1.26383577299087927E-018)   (6.01978564025637106E-016,7.73578339190732883E-017)             (-0.49999942442304285,0.0000000000000000)
           7        2000  -1094.5970193033891        1.0000000000000377        56.790882352623740        1.0000000000000377        3.4516540032861212E-028  -3.7747582837255322E-014   (9.12844520851803164E-016,1.70489258719632111E-017)   (5.63321969912624278E-016,1.01569795683682553E-016)             (-0.49999942442304640,0.0000000000000000)
           8        2000  -1093.4947060916029        1.0000000000000415        72.426236576345644        1.0000000000000413        2.6323646541104127E-028  -4.1522341120980855E-014   (5.98828218067795096E-016,8.53173874825517043E-018)   (9.33534240899807714E-016,1.27355428612790043E-016)             (-0.49999942442304818,0.0000000000000000)
           9        2000  -1092.3923928798167        1.0000000000000469        89.362055534863899        1.0000000000000466        2.0839412036106585E-028  -4.6851411639181606E-014  (1.55529711188194462E-016,-1.64636547665084458E-017) (-4.49417683320079348E-017,-1.87460097544017927E-017)             (-0.49999942442305084,0.0000000000000000)
          10        2000  -1091.2900796680306        1.0000000000000537        107.33125124623577        1.0000000000000533        1.8607484402543327E-028  -5.3734794391857577E-014  (-1.32732939609360208E-017,7.63071519869846137E-018)   (5.52957891446005608E-016,1.52583029137940201E-016)             (-0.49999942442305417,0.0000000000000000)
          11        2000  -1090.1877664562444        1.0000000000000593        126.05043875981467        1.0000000000000591        2.0627485445848592E-028  -5.9285909514983359E-014  (-3.99672932787331105E-016,5.30263739384272143E-018)  (-4.56146335376567680E-016,1.13527853140169346E-017)             (-0.49999942442305706,0.0000000000000000)
          12        2000  -1089.0854532444582        1.0000000000000624        145.22440530621191        1.0000000000000622        2.7004164432572298E-028  -6.2394533983933798E-014 (-5.74692808989976382E-016,-9.24996225846167146E-018)  (-1.12426678227359575E-016,1.07909226367831134E-016)             (-0.49999942442305861,0.0000000000000000)
          13        2000  -1087.9831400326721        1.0000000000000673        164.55076597901689        1.0000000000000666        3.3964192614273872E-028  -6.7279515292284486E-014   (6.59294866297860706E-016,1.71411872901614046E-017)  (8.16057872273345944E-016,-5.28269299615055982E-018)             (-0.49999942442306083,0.0000000000000000)
          14        2000  -1086.8808268208859        1.0000000000000722        183.72473252541235        1.0000000000000724        3.8413244576388987E-028  -7.2164496600635175E-014  (1.11995240140539411E-015,-1.72500082229106899E-018)   (4.83049011156752609E-016,7.28643769871136667E-017)             (-0.49999942442306372,0.0000000000000000)
